    0.53241E+00    0.27578E+03
    0.54317E+00    0.26404E+03
    0.55414E+00    0.25281E+03
    0.56533E+00    0.24211E+03
    0.57675E+00    0.23189E+03
    0.58840E+00    0.22204E+03
    0.60029E+00    0.21256E+03
    0.61242E+00    0.20345E+03
    0.62479E+00    0.19470E+03
    0.63741E+00    0.18632E+03
    0.65029E+00    0.17829E+03
    0.66342E+00    0.17059E+03
    0.67683E+00    0.16320E+03
    0.69050E+00    0.15612E+03
    0.70445E+00    0.14934E+03
    0.71868E+00    0.14283E+03
    0.73320E+00    0.13660E+03
    0.74801E+00    0.13062E+03
    0.76312E+00    0.12489E+03
    0.77854E+00    0.11940E+03
    0.79426E+00    0.11414E+03
    0.81031E+00    0.10910E+03
    0.82668E+00    0.10428E+03
    0.84338E+00    0.99652E+02
    0.86041E+00    0.95224E+02
    0.87780E+00    0.90984E+02
    0.89553E+00    0.86925E+02
    0.91362E+00    0.83040E+02
    0.93208E+00    0.79321E+02
    0.95091E+00    0.75762E+02
    0.97011E+00    0.72357E+02
    0.98971E+00    0.69098E+02
    0.10097E+01    0.65981E+02
    0.10301E+01    0.63000E+02
    0.10509E+01    0.60147E+02
    0.10721E+01    0.57420E+02
    0.10938E+01    0.54811E+02
    0.11159E+01    0.52317E+02
    0.11384E+01    0.49932E+02
    0.11614E+01    0.47651E+02
    0.11849E+01    0.45472E+02
    0.12088E+01    0.43388E+02
    0.12333E+01    0.41397E+02
    0.12582E+01    0.39494E+02
    0.12836E+01    0.37675E+02
    0.13095E+01    0.35938E+02
    0.13360E+01    0.34278E+02
    0.13630E+01    0.32692E+02
    0.13905E+01    0.31177E+02
    0.14186E+01    0.29731E+02
    0.14472E+01    0.28349E+02
    0.14765E+01    0.27029E+02
    0.15063E+01    0.25770E+02
    0.15367E+01    0.24567E+02
    0.15678E+01    0.23418E+02
    0.15994E+01    0.22322E+02
    0.16318E+01    0.21275E+02
    0.16647E+01    0.20277E+02
    0.16984E+01    0.19323E+02
    0.17327E+01    0.18414E+02
